"","country","time","GDP","TEMP"
"698","BGD","1985",0.075,45483.38397
"699","BGD","1986",0.044,46266.5402
"700","BGD","1987",0.349,46951.94769
"701","BGD","1988",0.357,47056.89268
"702","BGD","1989",0.098,47374.51764
"703","BGD","1990",-0.127,48985.42633
"704","BGD","1991",0.022,49720.43831
"705","BGD","1992",-0.057,51470.46277
"706","BGD","1993",-0.332,52875.45515
"707","BGD","1994",0.268,53888.92286
"708","BGD","1995",0.244,55601.07391
"709","BGD","1996",0.22,57105.77787
"710","BGD","1997",-0.051,58612.50648
"711","BGD","1998",0.628,60501.08928
"712","BGD","1999",0.896,62125.37237
"713","BGD","2000",0.365,64179.17563
"714","BGD","2001",0.445,66169.01034
"715","BGD","2002",0.541,67440.57321
"716","BGD","2003",0.404,69413.97512
"717","BGD","2004",0.441,71847.45086
"718","BGD","2005",0.783,75390.22582
"719","BGD","2006",0.979,79452.50052
"720","BGD","2007",0.426,84171.32874
"721","BGD","2008",0.213,88444.48005
"722","BGD","2009",0.972,92092.53697
"723","BGD","2010",0.89,96120.18995
"724","BGD","2011",0.298,101093.9492
"725","BGD","2012",0.351,106355.8803
"726","BGD","2013",0.336,111331.9762
"727","BGD","2014",0.611,116617.7726
"728","BGD","2015",0.799,122788.0899
"729","BGD","2016",1.336,129913.7411
"730","BGD","2017",1.142,136755.5961
"731","BGD","2018",0.911,145070.655
"732","BGD","2019",1.151,154772.479
"733","BGD","2020",0.934,158287.5312
"734","BGD","2021",1.326,167336.2739
"735","BGD","2022",1.24,177300.8893
"736","BRB","1974",-0.358,22211.20984
"737","BRB","1975",-0.591,21679.93782
"738","BRB","1976",-0.461,22509.62436
"739","BRB","1977",-0.081,23207.62042
"740","BRB","1978",0.208,24208.9252
"741","BRB","1979",-0.009,25982.58349
"742","BRB","1980",0.502,26986.09879
"743","BRB","1981",0.266,26358.15363
"744","BRB","1982",0.102,24972.42237
"745","BRB","1983",0.223,25013.15764
"746","BRB","1984",-0.132,25835.76584
"747","BRB","1985",-0.331,26055.49977
"748","BRB","1986",-0.242,27336.7651
"749","BRB","1987",0.452,28014.25843
"750","BRB","1988",0.292,28984.16305
"751","BRB","1989",0.096,30027.94106
"752","BRB","1990",0.243,29022.5134
"753","BRB","1991",0.299,27833.24724
"754","BRB","1992",0.201,26167.12527
"755","BRB","1993",0.252,26295.5229
"756","BRB","1994",0.239,26750.77948
"757","BRB","1995",0.518,27228.05305
"758","BRB","1996",0.433,28257.98252
"759","BRB","1997",0.342,29548.9773
"760","BRB","1998",1.148,30602.10437
"761","BRB","1999",0.525,30643.14646
"762","BRB","2000",0.358,31947.01066
"763","BRB","2001",0.554,31106.68973
"764","BRB","2002",0.772,31224.78467
"765","BRB","2003",0.877,31779.55805
"766","BRB","2004",0.748,32107.40955
"767","BRB","2005",1.19,33257.01266
"768","BRB","2006",0.894,35143.94009
"769","BRB","2007",0.724,35739.96846
"770","BRB","2008",0.361,35816.01775
"771","BRB","2009",0.473,33868.9
"772","BRB","2010",1.19,32988.48608
"773","BRB","2011",0.698,32649.57203
"774","BRB","2012",0.495,32465.95727
"775","BRB","2013",0.831,31966.84305
"776","BRB","2014",0.473,31894.13787
"777","BRB","2015",0.923,32598.54072
"778","BRB","2016",1.208,33357.01905
"779","BRB","2017",0.842,33446.75791
"780","BRB","2018",0.552,33095.80676
"781","BRB","2019",1.011,33124.77693
"782","BRB","2020",0.844,28852.51859
"783","BRB","2021",0.859,28575.03556
"784","BRB","2022",0.648,31764.5179
"785","BLR","1992",1.259,5411.662492
"786","BLR","1993",0.013,4989.348797
"787","BLR","1994",1.129,4410.805113
"788","BLR","1995",1.488,3964.923315
"789","BLR","1996",-0.287,4089.687003
"790","BLR","1997",0.347,4574.885517
"791","BLR","1998",0.694,4981.563763
"792","BLR","1999",1.493,5174.169885
"793","BLR","2000",1.929,5500.123772
"794","BLR","2001",1.966,5789.644358
"795","BLR","2002",1.881,6120.585202
"796","BLR","2003",0.073,6597.679792
"797","BLR","2004",0.921,7403.429239
"798","BLR","2005",1.267,8154.860075
"799","BLR","2006",0.641,9025.439233
"800","BLR","2007",2.354,9846.70547
"801","BLR","2008",2.244,10888.61541
"802","BLR","2009",1.588,10937.25548
"803","BLR","2010",1.438,11815.96423
"804","BLR","2011",0.996,12480.71634
"805","BLR","2012",1.531,12711.1753
"806","BLR","2013",1.176,12843.65668
"807","BLR","2014",2.143,13058.03081
"808","BLR","2015",2.214,12541.27966
"809","BLR","2016",2.177,12213.78931
"810","BLR","2017",1.572,12536.75208
"811","BLR","2018",2.317,12959.29508
"812","BLR","2019",2.668,13173.26836
"813","BLR","2020",3.489,13140.15253
"814","BLR","2021",1.698,13572.57149
"815","BLR","2022",1.893,13039.45321
"816","BEL","2000",1.482,32153.56176
"817","BEL","2001",1.333,32395.51182
"818","BEL","2002",1.394,32801.09864
"819","BEL","2003",1.523,33003.11397
"820","BEL","2004",1.089,34034.10779
"821","BEL","2005",1.198,34633.26315
"822","BEL","2006",1.406,35283.73928
"823","BEL","2007",1.889,36313.43817
"824","BEL","2008",1.261,36188.71868
"825","BEL","2009",1.159,35173.29192
"826","BEL","2010",0.236,35851.70178
"827","BEL","2011",1.29,35987.95064
"828","BEL","2012",1.137,36029.84154
"829","BEL","2013",0.472,36025.1042
"830","BEL","2014",2.408,36431.68199
"831","BEL","2015",1.355,36960.63116
"832","BEL","2016",1.865,37239.78332
"833","BEL","2017",1.711,37697.41044
"834","BEL","2018",2.173,38199.03188
"835","BEL","2019",2.055,38844.50143
"836","BEL","2020",2.542,36642.70825
"837","BEL","2021",1.176,38992.27486
"838","BEL","2022",2.776,39823.49882
"839","BLZ","1961",-0.098,3186.454987
"840","BLZ","1962",-0.251,3257.88434
"841","BLZ","1963",-0.184,3326.873076
"842","BLZ","1964",-0.154,3393.330163
"843","BLZ","1965",-0.195,3456.508357
"844","BLZ","1966",-0.306,3513.369158
"845","BLZ","1967",-0.411,3575.185078
"846","BLZ","1968",-0.283,3724.447679
"847","BLZ","1969",0.19,3804.626621
"848","BLZ","1970",-0.245,3896.514445
"849","BLZ","1971",-0.182,3978.85569
"850","BLZ","1972",0.582,4316.588243
"851","BLZ","1973",0.491,4482.336987
"852","BLZ","1974",0.198,5021.082778
"853","BLZ","1975",0.171,5114.751006
"854","BLZ","1976",-0.309,5010.728483
"855","BLZ","1977",0.26,5229.98697
"856","BLZ","1978",0.141,5532.523602
"857","BLZ","1979",0.686,5827.1909
"858","BLZ","1980",0.723,6459.416006
"859","BLZ","1981",0.087,6373.203427
"860","BLZ","1982",0.69,6214.082033
"861","BLZ","1983",0.819,5938.907655
"862","BLZ","1984",0.312,5916.949846
"863","BLZ","1985",0.576,5841.002117
"864","BLZ","1986",0.227,5969.011735
"865","BLZ","1987",0.477,6463.326841
"866","BLZ","1988",0.568,6940.192232
"867","BLZ","1989",0.308,7672.848867
"868","BLZ","1990",0.46,8220.685015
"869","BLZ","1991",0.585,8998.111115
"870","BLZ","1992",0.442,9939.594233
"871","BLZ","1993",0.576,10338.98268
"872","BLZ","1994",0.888,10116.07625
"873","BLZ","1995",0.893,9932.771132
"874","BLZ","1996",0.359,9741.817934
"875","BLZ","1997",1.016,9814.008498
"876","BLZ","1998",1.042,9842.913403
"877","BLZ","1999",0.392,10408.25793
"878","BLZ","2000",0.105,11309.43074
"879","BLZ","2001",0.36,11505.93612
"880","BLZ","2002",0.652,11753.5105
"881","BLZ","2003",0.89,12498.38242
"882","BLZ","2004",0.638,12704.64018
"883","BLZ","2005",0.777,12604.59062
"884","BLZ","2006",0.569,12792.09043
"885","BLZ","2007",0.744,12838.38481
"886","BLZ","2008",0.469,12289.42414
"887","BLZ","2009",0.814,11903.04076
"888","BLZ","2010",0.733,11753.76857
"889","BLZ","2011",0.612,11454.43119
"890","BLZ","2012",0.533,11608.8983
"891","BLZ","2013",0.677,11855.71732
"892","BLZ","2014",0.698,12062.95647
"893","BLZ","2015",1.209,12191.29002
"894","BLZ","2016",1.347,11942.96858
"895","BLZ","2017",1.24,11495.43434
"896","BLZ","2018",0.738,11392.60266
"897","BLZ","2019",1.435,11660.69421
"898","BLZ","2020",1.582,9911.083005
"899","BLZ","2021",1.201,11532.22614
"900","BLZ","2022",0.982,12377.32535
"901","BEN","1961",-0.161,394645.4604
"902","BEN","1962",-0.267,374938.1423
"903","BEN","1963",0.103,386007.4148
"904","BEN","1964",-0.255,404392.8684
"905","BEN","1965",-0.122,417984.114
"906","BEN","1966",-0.096,424733.7214
"907","BEN","1967",-0.269,420996.1514
"908","BEN","1968",-0.096,428510.9698
"909","BEN","1969",0.372,431916.6508
"910","BEN","1970",0.374,431893.9488
"911","BEN","1971",-0.125,416483.8713
"912","BEN","1972",0.161,433695.7473
"913","BEN","1973",0.65,439878.5366
"914","BEN","1974",0.076,444392.3834
"915","BEN","1975",-0.264,412952.592
"916","BEN","1976",-0.174,406777.2433
"917","BEN","1977",0.373,416678.8289
"918","BEN","1978",-0.022,411412.9849
"919","BEN","1979",0.528,427091.0329
"920","BEN","1980",0.459,443976.3408
"921","BEN","1981",0.235,474840.5931
"922","BEN","1982",0.274,471945.5213
"923","BEN","1983",0.611,438749.6275
"924","BEN","1984",0.613,460135.0087
"925","BEN","1985",0.48,480624.5568
"926","BEN","1986",0.38,476836.1394
"927","BEN","1987",1.051,455919.4961
"928","BEN","1988",0.706,457507.3837
"929","BEN","1989",0.027,431235.0057
"930","BEN","1990",0.658,455869.0708
"931","BEN","1991",0.377,460804.178
"932","BEN","1992",0.043,460113.6186
"933","BEN","1993",0.588,465767.8789
"934","BEN","1994",0.491,457753.2967
"935","BEN","1995",0.471,475541.3261
"936","BEN","1996",0.805,483522.3306
"937","BEN","1997",0.612,496589.2688
"938","BEN","1998",1.109,500800.3461
"939","BEN","1999",0.666,511665.679
"940","BEN","2000",0.494,525427.6815
"941","BEN","2001",0.567,537025.7878
"942","BEN","2002",0.762,545344.0984
"943","BEN","2003",1.008,547372.9138
"944","BEN","2004",0.783,554579.1441
"945","BEN","2005",1.177,546438.9547
"946","BEN","2006",1.108,550872.8159
"947","BEN","2007",0.868,567300.137
"948","BEN","2008",0.702,577793.0625
"949","BEN","2009",1.008,574046.4392
"950","BEN","2010",1.283,569228.147
"951","BEN","2011",0.998,569185.8636
"952","BEN","2012",0.643,579431.5762
"953","BEN","2013",0.919,603348.2301
"954","BEN","2014",0.995,623201.4338
"955","BEN","2015",1.187,615837.1569
"956","BEN","2016",1.138,617905.4599
"957","BEN","2017",1.288,633992.9778
"958","BEN","2018",1.169,656970.5478
"959","BEN","2019",1.255,682096.4316
"960","BEN","2020",1.148,688589.5658
"961","BEN","2021",1.611,717776.8734
"962","BEN","2022",0.972,742329.7195
"963","BTN","1980",0.074,29299.2747
"964","BTN","1981",0.199,32676.80304
"965","BTN","1982",-0.12,32764.31645
"966","BTN","1983",-0.283,35084.52726
"967","BTN","1984",0.02,35580.60274
"968","BTN","1985",0.217,35916.76326
"969","BTN","1986",-0.071,38836.39394
"970","BTN","1987",0.206,48669.66046
"971","BTN","1988",0.52,49541.81552
"972","BTN","1989",0.187,51704.49598
"973","BTN","1990",-0.144,55618.41548
"974","BTN","1991",0.059,54487.28114
"975","BTN","1992",-0.262,59266.45763
"976","BTN","1993",-0.318,63357.28007
"977","BTN","1994",0.204,66440.58578
"978","BTN","1995",0.382,70294.32309
"979","BTN","1996",0.175,72831.52402
"980","BTN","1997",-0.401,75430.27485
"981","BTN","1998",0.721,78417.43584
"982","BTN","1999",0.917,82624.74109
"983","BTN","2000",0.084,83038.43739
"984","BTN","2001",0.591,87580.88017
"985","BTN","2002",0.413,94724.77279
"986","BTN","2003",0.444,99628.13052
"987","BTN","2004",0.413,103118.091
"988","BTN","2005",0.715,108408.9811
"989","BTN","2006",0.933,114285.26
"990","BTN","2007",0.954,133611.1253
"991","BTN","2008",0.52,138374.6857
"992","BTN","2009",1.362,146031.3995
"993","BTN","2010",1.159,161660.004
"994","BTN","2011",0.495,172652.2344
"995","BTN","2012",0.448,179522.7325
"996","BTN","2013",0.687,181380.8114
"997","BTN","2014",0.765,189912.4742
"998","BTN","2015",0.905,200642.161
"999","BTN","2016",1.338,215071.3594
"1000","BTN","2017",1.325,223182.929
"1001","BTN","2018",1.221,229187.4301
"1002","BTN","2019",1.136,240683.7741
"1003","BTN","2020",1.035,214677.9742
"1004","BTN","2021",1.648,222733.8111
"1005","BOL","1961",0.251,1644.667969
"1006","BOL","1962",0.093,1700.744586
"1007","BOL","1963",0.437,1778.796614
"1008","BOL","1964",-0.151,1810.745681
"1009","BOL","1965",0.273,1860.000106
"1010","BOL","1966",-0.042,1951.384872
"1011","BOL","1967",0.38,2030.605689
"1012","BOL","1968",-0.04,2156.618477
"1013","BOL","1969",0.504,2204.466032
"1014","BOL","1970",0.234,2269.399788
"1015","BOL","1971",-0.546,2332.14118
"1016","BOL","1972",0.136,2462.520685
"1017","BOL","1973",0.068,2546.248258
"1018","BOL","1974",-0.232,2562.798075
"1019","BOL","1975",-0.085,2689.01752
"1020","BOL","1976",-0.21,2750.57036
"1021","BOL","1977",0.301,2822.948912
"1022","BOL","1978",0.355,2816.717494
"1023","BOL","1979",0.203,2758.010951
"1024","BOL","1980",0.271,2660.563845
"1025","BOL","1981",0.23,2610.151269
"1026","BOL","1982",0.261,2453.72137
"1027","BOL","1983",0.464,2304.720899
"1028","BOL","1984",0.274,2251.788374
"1029","BOL","1985",0.362,2167.68148
"1030","BOL","1986",0.495,2067.735308
"1031","BOL","1987",0.694,2074.321164
"1032","BOL","1988",0.274,2089.923005
"1033","BOL","1989",0.082,2123.851993
"1034","BOL","1990",0.099,2176.256163
"1035","BOL","1991",0.536,2243.85057
"1036","BOL","1992",0.027,2234.67388
"1037","BOL","1993",0.381,2283.730336
"1038","BOL","1994",0.821,2343.953746
"1039","BOL","1995",0.718,2407.379457
"1040","BOL","1996",0.283,2465.865443
"1041","BOL","1997",0.863,2540.88057
"1042","BOL","1998",0.907,2620.587931
"1043","BOL","1999",0.305,2584.333951
"1044","BOL","2000",0.353,2601.787538
"1045","BOL","2001",0.633,2599.186093
"1046","BOL","2002",0.959,2617.551693
"1047","BOL","2003",0.719,2641.980593
"1048","BOL","2004",0.851,2704.785977
"1049","BOL","2005",0.79,2775.851847
"1050","BOL","2006",0.914,2858.626853
"1051","BOL","2007",0.569,2937.244428
"1052","BOL","2008",0.445,3064.373393
"1053","BOL","2009",0.759,3113.447999
"1054","BOL","2010",0.79,3187.402837
"1055","BOL","2011",1.207,3297.485333
"1056","BOL","2012",0.908,3409.507387
"1057","BOL","2013",0.662,3582.362437
"1058","BOL","2014",1.077,3717.889909
"1059","BOL","2015",1.449,3837.625997
"1060","BOL","2016",0.808,3939.824825
"1061","BOL","2017",1.042,4043.178381
"1062","BOL","2018",0.614,4151.729527
"1063","BOL","2019",0.985,4182.356717
"1064","BOL","2020",1.276,3766.111645
"1065","BOL","2021",0.731,3948.861267
"1066","BOL","2022",0.667,4042.836198
"1067","BIH","1994",1.715,1141.827857
"1068","BIH","1995",0.318,1383.668802
"1069","BIH","1996",-0.008,2509.354844
"1070","BIH","1997",0.145,3255.675205
"1071","BIH","1998",1.101,3701.998975
"1072","BIH","1999",0.655,4020.30978
"1073","BIH","2000",1.57,4504.953402
"1074","BIH","2001",1.579,4596.983455
"1075","BIH","2002",1.196,4824.094598
"1076","BIH","2003",1.151,5028.1981
"1077","BIH","2004",0.644,5399.021449
"1078","BIH","2005",0.187,5675.965129
"1079","BIH","2006",0.654,6036.651761
"1080","BIH","2007",1.933,6470.281765
"1081","BIH","2008",1.447,6934.077566
"1082","BIH","2009",1.457,6839.598736
"1083","BIH","2010",1.031,7019.478165
"1084","BIH","2011",1.193,7215.471922
"1085","BIH","2012",1.827,7290.104382
"1086","BIH","2013",1.393,7578.595401
"1087","BIH","2014",1.896,7765.84372
"1088","BIH","2015",1.885,8208.365065
"1089","BIH","2016",1.738,8580.008078
"1090","BIH","2017",1.478,8963.824993
"1091","BIH","2018",2.331,9416.125094
"1092","BIH","2019",2.04,9801.632155
"1093","BIH","2020",1.928,9627.290143
"1094","BIH","2021",1.639,10488.93179
"1095","BIH","2022",2.152,11045.9885
"1096","BWA","1961",0.105,4672.964011
"1097","BWA","1962",0.22,4872.758564
"1098","BWA","1963",-0.505,5042.707902
"1099","BWA","1964",-0.079,5260.453303
"1100","BWA","1965",0.076,5481.469802
"1101","BWA","1966",0.424,5789.870841
"1102","BWA","1967",-0.463,6091.904893
"1103","BWA","1968",-0.184,6690.185005
"1104","BWA","1969",0.208,7648.385235
"1105","BWA","1970",0.638,8874.51478
"1106","BWA","1971",-0.091,10946.16315
"1107","BWA","1972",-0.444,13335.95108
"1108","BWA","1973",0.645,15422.6615
"1109","BWA","1974",-0.724,15946.73786
"1110","BWA","1975",-0.215,16429.80069
"1111","BWA","1976",-0.696,17266.08757
"1112","BWA","1977",0.31,18368.40426
"1113","BWA","1978",-0.036,19952.13611
"1114","BWA","1979",0.566,21271.4867
"1115","BWA","1980",0.001,22677.19107
"1116","BWA","1981",-0.372,23621.24254
"1117","BWA","1982",0.406,25452.14748
"1118","BWA","1983",1.075,27774.50706
"1119","BWA","1984",0.528,29093.25949
"1120","BWA","1985",0.39,30084.19087
"1121","BWA","1986",0.439,31423.68262
"1122","BWA","1987",1.429,33973.42831
"1123","BWA","1988",0.497,39264.94407
"1124","BWA","1989",-0.075,43014.9287
"1125","BWA","1990",0.987,44565.51175
"1126","BWA","1991",0.198,46532.88094
"1127","BWA","1992",1.07,46538.17406
"1128","BWA","1993",0.74,46081.62908
"1129","BWA","1994",0.049,46442.29161
"1130","BWA","1995",1.443,48416.41594
"1131","BWA","1996",-0.004,49991.02915
"1132","BWA","1997",0.242,52909.71468
"1133","BWA","1998",1.189,51977.85775
"1134","BWA","1999",0.876,55794.2939
"1135","BWA","2000",-0.374,55736.01236
"1136","BWA","2001",0.181,54767.46971
"1137","BWA","2002",0.778,57017.22416
"1138","BWA","2003",1.124,58618.56467
"1139","BWA","2004",0.213,59161.20005
"1140","BWA","2005",1.354,60754.93075
"1141","BWA","2006",-0.166,64611.04918
"1142","BWA","2007",0.677,67023.66957
"1143","BWA","2008",0.607,67812.48376
"1144","BWA","2009",0.164,57036.70191
"1145","BWA","2010",1.395,61528.83905
"1146","BWA","2011",0.486,64431.25644
"1147","BWA","2012",0.988,63097.41724
"1148","BWA","2013",1.277,68779.75856
"1149","BWA","2014",0.416,71310.52533
"1150","BWA","2015",1.935,66532.50453
"1151","BWA","2016",1.927,69893.3096
"1152","BWA","2017",0.443,71271.5668
"1153","BWA","2018",1.129,72754.97479
"1154","BWA","2019",1.99,73512.84273
"1155","BWA","2020",0.919,65865.57303
"1156","BWA","2021",0.042,72487.85025
"1157","BWA","2022",-0.698,75462.62574
"1158","BRA","1961",0.164,6199.01427
"1159","BRA","1962",-0.201,6414.909143
"1160","BRA","1963",0.159,6266.34808
"1161","BRA","1964",-0.238,6294.52435
"1162","BRA","1965",-0.09,6265.764665
"1163","BRA","1966",0.026,6504.515106
"1164","BRA","1967",0.046,6599.845481
"1165","BRA","1968",-0.408,7061.948216
"1166","BRA","1969",0.319,7540.242516
"1167","BRA","1970",0.116,8119.750897
"1168","BRA","1971",-0.151,8821.407494
"1169","BRA","1972",0.087,9637.775708
"1170","BRA","1973",0.41,10722.07444
"1171","BRA","1974",-0.193,11323.22714
"1172","BRA","1975",-0.148,11630.75001
"1173","BRA","1976",-0.192,12525.74324
"1174","BRA","1977",0.256,12837.71736
"1175","BRA","1978",0.025,13161.03607
"1176","BRA","1979",-0.014,13723.30741
"1177","BRA","1980",0.299,14637.69103
"1178","BRA","1981",0.182,13693.13973
"1179","BRA","1982",0.269,13494.4613
"1180","BRA","1983",0.473,12807.81637
"1181","BRA","1984",0.299,13205.89381
"1182","BRA","1985",0.112,13941.17639
"1183","BRA","1986",0.299,14678.44016
"1184","BRA","1987",0.721,14895.47509
