date,code,site,area,totalpop,dometpop,lftpop,sftpop,dmax,dmin,dfpop,nfpop,dfmax,outside,inside,internal,dailydust,pmbaddummy,pmday,pmwarn,temp,tempspr,rainfall,humidity,daydummy,dailydust_1,dailydust_2,dailydust_3
2021-04-01,11680,강남구,동남권,876821.049 ,849353.905 ,21696.350 ,5770.794 ,1110539.746 ,670153.157 ,1065715.611 ,741896.362 ,727479.210 ,221346.307 ,136759.445 ,369373.458 ,14 ,0 ,0 ,0 ,18 ,313 ,0 ,33 ,0 ,18 ,29 ,49 
2021-04-02,11680,강남구,동남권,872893.776 ,844800.961 ,22022.838 ,6069.978 ,1099474.716 ,670924.033 ,1056362.440 ,741844.731 ,714287.164 ,216368.150 ,136626.424 ,361292.589 ,15 ,0 ,0 ,0 ,18 ,317 ,0 ,36 ,0 ,14 ,18 ,29 
2021-04-03,11680,강남구,동남권,750526.526 ,726651.856 ,17868.734 ,6005.936 ,865105.628 ,657243.613 ,831767.379 ,692497.346 ,441493.383 ,129851.446 ,118089.760 ,193552.177 ,15 ,0 ,0 ,0 ,15 ,222 ,56 ,81 ,1 ,15 ,14 ,18 
2021-04-04,11680,강남구,동남권,699109.573 ,677006.035 ,15645.216 ,6458.323 ,754354.443 ,647839.549 ,739024.134 ,670599.172 ,355578.466 ,90023.984 ,117352.015 ,148202.467 ,5 ,0 ,0 ,0 ,12 ,142 ,1 ,66 ,1 ,15 ,15 ,14 
2021-04-05,11680,강남구,동남권,867838.800 ,840712.790 ,21496.290 ,5629.720 ,1105264.481 ,655433.225 ,1062738.469 ,728624.751 ,723662.719 ,221634.509 ,135523.940 ,366504.270 ,11 ,0 ,0 ,0 ,12 ,142 ,0 ,48 ,0 ,5 ,15 ,15 
2021-04-06,11680,강남구,동남권,878608.118 ,851454.460 ,21690.838 ,5462.820 ,1120459.987 ,666513.161 ,1074317.409 ,738815.768 ,736705.521 ,226551.603 ,135673.622 ,374480.295 ,19 ,0 ,0 ,0 ,14 ,193 ,0 ,51 ,0 ,11 ,5 ,15 
2021-04-07,11680,강남구,동남권,874069.006 ,847050.933 ,21743.366 ,5274.708 ,1109174.774 ,669226.958 ,1063824.221 ,738529.567 ,722867.227 ,223638.219 ,135043.679 ,364185.328 ,36 ,1 ,1 ,0 ,14 ,199 ,0 ,48 ,0 ,19 ,11 ,5 
2021-04-08,11680,강남구,동남권,878490.672 ,851127.384 ,21918.768 ,5444.520 ,1115090.742 ,669611.146 ,1070616.248 ,741258.118 ,728730.416 ,223574.795 ,136185.699 ,368969.922 ,17 ,0 ,0 ,0 ,13 ,169 ,0 ,34 ,0 ,36 ,19 ,11 
2021-04-09,11680,강남구,동남권,870452.147 ,842977.598 ,21923.131 ,5551.418 ,1097068.282 ,669658.753 ,1055137.901 ,738533.750 ,712686.652 ,217060.468 ,135995.837 ,359630.346 ,17 ,0 ,0 ,0 ,14 ,185 ,0 ,39 ,0 ,17 ,36 ,19 
2021-04-10,11680,강남구,동남권,743763.401 ,720179.328 ,18444.251 ,5139.821 ,856555.861 ,651245.180 ,822056.253 ,687839.935 ,460727.904 ,137643.497 ,118983.201 ,204101.206 ,19 ,0 ,0 ,0 ,13 ,159 ,0 ,50 ,1 ,17 ,17 ,36 
2021-04-11,11680,강남구,동남권,693615.089 ,672895.987 ,15647.409 ,5071.693 ,751972.953 ,641598.068 ,735068.996 ,664005.155 ,354299.666 ,93262.792 ,114402.769 ,146634.105 ,25 ,0 ,0 ,0 ,15 ,225 ,0 ,45 ,1 ,19 ,17 ,17 
2021-04-12,11680,강남구,동남권,860058.215 ,833983.738 ,21306.767 ,4767.710 ,1097448.142 ,651898.560 ,1053509.516 ,721878.714 ,705913.856 ,216884.731 ,131945.390 ,357083.735 ,21 ,0 ,0 ,0 ,14 ,190 ,22 ,70 ,0 ,25 ,19 ,17 
2021-04-13,11680,강남구,동남권,874298.320 ,847398.678 ,21722.551 ,5177.091 ,1115637.794 ,664848.008 ,1069920.278 ,734568.350 ,725775.491 ,222571.304 ,134332.442 ,368871.745 ,,1 ,1 ,0 ,10 ,108 ,8 ,74 ,0 ,21 ,25 ,19 
2021-04-14,11680,강남구,동남권,873771.543 ,846408.401 ,21830.316 ,5532.826 ,1112690.014 ,665796.590 ,1066070.367 ,736415.240 ,723833.988 ,221491.232 ,134676.616 ,367666.140 ,15 ,0 ,0 ,0 ,8 ,71 ,0 ,59 ,0 ,0 ,21 ,25 
2021-04-15,11680,강남구,동남권,873833.401 ,846529.361 ,22131.862 ,5172.179 ,1109843.842 ,667017.324 ,1064499.685 ,737643.198 ,722695.306 ,222092.833 ,134565.551 ,366036.922 ,25 ,0 ,0 ,0 ,12 ,135 ,0 ,62 ,0 ,15 ,0 ,21 
2021-04-16,11680,강남구,동남권,864099.167 ,837600.840 ,21608.970 ,4889.358 ,1088941.935 ,670799.512 ,1045797.094 ,734314.934 ,696777.825 ,212426.890 ,132885.310 ,351465.625 ,17 ,0 ,0 ,0 ,11 ,128 ,1 ,60 ,0 ,25 ,15 ,0 
2021-04-17,11680,강남구,동남권,740569.894 ,717072.072 ,18546.146 ,4951.676 ,851749.303 ,647637.058 ,819146.253 ,684443.924 ,445064.987 ,131731.510 ,116553.454 ,196780.023 ,15 ,0 ,0 ,0 ,10 ,92 ,0 ,57 ,1 ,17 ,25 ,15 
2021-04-18,11680,강남구,동남권,688355.246 ,667690.645 ,15766.927 ,4897.673 ,744087.284 ,637563.763 ,728304.240 ,659820.250 ,346653.804 ,89711.822 ,112730.421 ,144211.560 ,13 ,0 ,0 ,0 ,10 ,98 ,0 ,64 ,1 ,15 ,17 ,25 
2021-04-19,11680,강남구,동남권,855827.512 ,829756.787 ,21327.201 ,4743.525 ,1092905.031 ,643441.700 ,1048565.953 ,718157.198 ,711645.743 ,218748.735 ,134609.896 ,358287.112 ,22 ,0 ,0 ,0 ,12 ,149 ,0 ,65 ,0 ,13 ,15 ,17 
2021-04-20,11680,강남구,동남권,870951.576 ,844295.246 ,21717.277 ,4939.053 ,1110691.338 ,663950.040 ,1063737.629 ,733247.251 ,722936.537 ,222239.268 ,133489.149 ,367208.120 ,34 ,0 ,0 ,0 ,15 ,219 ,0 ,55 ,0 ,22 ,13 ,15 
2021-04-21,11680,강남구,동남권,872404.619 ,846158.654 ,21787.550 ,4458.415 ,1112060.085 ,663920.485 ,1066285.640 ,733918.175 ,723706.784 ,223724.383 ,133026.591 ,366955.811 ,39 ,1 ,2 ,0 ,19 ,365 ,0 ,43 ,0 ,34 ,22 ,13 
2021-04-22,11680,강남구,동남권,873368.024 ,846363.635 ,21970.762 ,5033.627 ,1115099.585 ,666234.883 ,1066451.283 ,735451.410 ,725061.187 ,224320.800 ,132713.604 ,368026.784 ,39 ,1 ,1 ,0 ,21 ,437 ,0 ,38 ,0 ,39 ,34 ,22 
2021-04-23,11680,강남구,동남권,863394.817 ,837737.530 ,21975.052 ,3682.235 ,1097981.679 ,664251.874 ,1049857.751 ,730207.006 ,707770.855 ,217792.442 ,132190.555 ,357787.858 ,22 ,0 ,0 ,0 ,19 ,361 ,0 ,41 ,0 ,39 ,39 ,34 
2021-04-24,11680,강남구,동남권,732953.913 ,710765.193 ,18404.564 ,3784.156 ,838548.431 ,645208.664 ,807118.983 ,679978.863 ,440649.693 ,130942.620 ,114094.798 ,195612.275 ,13 ,0 ,0 ,0 ,18 ,335 ,0 ,43 ,1 ,22 ,39 ,39 
2021-04-25,11680,강남구,동남권,683306.552 ,663393.060 ,15512.812 ,4400.680 ,735880.640 ,634708.244 ,720300.998 ,656881.948 ,341623.472 ,90326.245 ,110929.263 ,140367.964 ,12 ,0 ,0 ,0 ,18 ,331 ,0 ,50 ,1 ,13 ,22 ,39 
2021-04-26,11680,강남구,동남권,856055.229 ,829694.927 ,21387.145 ,4973.157 ,1096170.942 ,648592.930 ,1049649.250 ,717773.785 ,709663.935 ,219529.002 ,129952.407 ,360182.527 ,13 ,0 ,0 ,0 ,16 ,262 ,0 ,52 ,0 ,12 ,13 ,22 
2021-04-27,11680,강남구,동남권,866789.781 ,840813.221 ,21647.157 ,4329.403 ,1109069.186 ,658858.479 ,1061309.686 ,727846.992 ,720797.877 ,222533.278 ,132618.149 ,365646.451 ,15 ,0 ,0 ,0 ,15 ,237 ,2 ,62 ,0 ,13 ,12 ,13 
2021-04-28,11680,강남구,동남권,869440.650 ,843344.031 ,21924.038 ,4172.581 ,1107009.728 ,663185.730 ,1061141.163 ,732511.712 ,718432.546 ,221453.046 ,135068.457 ,361911.043 ,24 ,0 ,0 ,0 ,15 ,210 ,5 ,64 ,0 ,15 ,13 ,12 
2021-04-29,11680,강남구,동남권,872099.016 ,845956.427 ,21998.085 ,4144.504 ,1108640.341 ,665950.944 ,1062912.798 ,735803.458 ,720635.209 ,223875.635 ,134008.188 ,362751.386 ,21 ,0 ,0 ,0 ,15 ,213 ,4 ,54 ,0 ,24 ,15 ,13 
2021-04-30,11680,강남구,동남권,864737.027 ,838146.145 ,21764.710 ,4826.172 ,1096063.448 ,666328.640 ,1050149.126 ,732299.813 ,705473.229 ,217806.046 ,132539.417 ,355127.766 ,17 ,0 ,0 ,0 ,11 ,128 ,26 ,82 ,0 ,21 ,24 ,15 
2021-05-01,11680,강남구,동남권,728794.629 ,706706.553 ,17037.062 ,5051.014 ,833718.133 ,643291.261 ,800385.382 ,677658.377 ,427195.224 ,128767.049 ,114535.766 ,183892.410 ,13 ,0 ,0 ,0 ,10 ,104 ,8 ,81 ,1 ,17 ,21 ,24 
2021-05-02,11680,강남구,동남권,682238.969 ,659903.753 ,15523.488 ,6811.728 ,733905.708 ,636579.488 ,719242.278 ,655808.033 ,342751.287 ,90290.317 ,112423.142 ,140037.828 ,7 ,0 ,0 ,0 ,12 ,154 ,2 ,68 ,1 ,13 ,17 ,21 
2021-05-03,11680,강남구,동남권,854654.633 ,828548.430 ,21133.361 ,4972.842 ,1090700.627 ,645565.572 ,1046992.220 ,717270.642 ,705477.114 ,217624.531 ,132718.867 ,355133.716 ,18 ,0 ,0 ,0 ,14 ,199 ,0 ,56 ,0 ,7 ,13 ,17 
2021-05-04,11680,강남구,동남권,861739.446 ,835639.290 ,21021.333 ,5078.823 ,1096115.087 ,658375.653 ,1050086.201 ,727206.050 ,697955.524 ,213918.975 ,130992.997 ,353043.551 ,16 ,0 ,0 ,0 ,14 ,190 ,20 ,83 ,0 ,18 ,7 ,13 
2021-05-05,11680,강남구,동남권,699481.298 ,676141.604 ,17748.172 ,5591.522 ,747329.011 ,653859.176 ,734236.421 ,674656.210 ,368294.406 ,94282.730 ,116065.121 ,157946.554 ,11 ,0 ,0 ,0 ,14 ,193 ,0 ,64 ,0 ,16 ,18 ,7 
2021-05-06,11680,강남구,동남권,861825.563 ,834082.013 ,21628.564 ,6114.987 ,1098114.284 ,650205.904 ,1053503.154 ,724912.998 ,717062.940 ,224744.813 ,132605.302 ,359712.824 ,18 ,0 ,0 ,0 ,16 ,246 ,0 ,46 ,0 ,11 ,16 ,18 
2021-05-07,11680,강남구,동남권,856815.204 ,829590.264 ,21607.057 ,5617.883 ,1082979.972 ,661043.329 ,1038875.984 ,726771.789 ,694206.340 ,215258.450 ,131839.570 ,347108.320 ,61 ,1 ,2 ,1 ,14 ,207 ,9 ,60 ,0 ,18 ,11 ,16 
2021-05-08,11680,강남구,동남권,718768.048 ,694420.933 ,18168.224 ,6178.891 ,818791.456 ,628352.264 ,788923.646 ,668656.906 ,423356.186 ,122542.378 ,113469.949 ,187343.858 ,77 ,1 ,1 ,1 ,14 ,204 ,0 ,66 ,1 ,61 ,18 ,11 
2021-05-09,11680,강남구,동남권,678638.906 ,656569.299 ,15530.387 ,6539.220 ,734700.039 ,621244.913 ,719954.620 ,649127.682 ,347837.352 ,91031.584 ,114804.875 ,142000.893 ,12 ,0 ,0 ,1 ,16 ,246 ,0 ,51 ,1 ,77 ,61 ,18 
2021-05-10,11680,강남구,동남권,861613.686 ,834147.701 ,20966.246 ,6499.739 ,1100561.622 ,650352.924 ,1057127.539 ,721960.934 ,704058.746 ,216271.562 ,133208.255 ,354578.929 ,10 ,0 ,0 ,0 ,13 ,174 ,0 ,68 ,0 ,12 ,77 ,61 
2021-05-11,11680,강남구,동남권,875194.837 ,848455.153 ,21679.766 ,5059.919 ,1114594.474 ,663936.312 ,1070315.594 ,735822.867 ,724326.927 ,223257.253 ,136043.402 ,365026.272 ,9 ,0 ,0 ,0 ,19 ,342 ,0 ,49 ,0 ,10 ,12 ,77 
2021-05-12,11680,강남구,동남권,876382.476 ,849442.202 ,21918.188 ,5022.086 ,1115072.679 ,665836.643 ,1070365.803 ,737822.956 ,721700.650 ,220781.093 ,135797.323 ,365122.235 ,10 ,0 ,0 ,0 ,22 ,484 ,0 ,40 ,0 ,9 ,10 ,12 
2021-05-13,11680,강남구,동남권,877028.346 ,849921.503 ,21946.302 ,5160.541 ,1114303.519 ,668358.716 ,1068983.619 ,739917.437 ,722180.929 ,222119.767 ,136208.837 ,363852.326 ,24 ,0 ,0 ,0 ,23 ,524 ,0 ,54 ,0 ,10 ,9 ,10 
2021-05-14,11680,강남구,동남권,873357.952 ,846389.198 ,21910.235 ,5058.518 ,1103649.214 ,667627.180 ,1061127.990 ,739236.495 ,708854.991 ,217637.071 ,134816.195 ,356401.725 ,35 ,1 ,2 ,0 ,24 ,581 ,0 ,60 ,0 ,24 ,10 ,9 
2021-05-15,11680,강남구,동남권,750650.490 ,726472.067 ,18162.389 ,6016.035 ,867618.927 ,652891.159 ,834617.002 ,690674.410 ,451718.812 ,135717.720 ,118319.950 ,197681.142 ,37 ,1 ,1 ,0 ,22 ,488 ,15 ,80 ,1 ,35 ,24 ,10 
2021-05-16,11680,강남구,동남권,701214.354 ,679958.000 ,15145.481 ,6110.873 ,769099.704 ,643427.949 ,748935.465 ,667127.846 ,341160.299 ,90365.459 ,112727.302 ,138067.538 ,5 ,0 ,0 ,0 ,18 ,339 ,67 ,98 ,1 ,37 ,35 ,24 
2021-05-17,11680,강남구,동남권,867778.455 ,841134.395 ,21171.612 ,5472.448 ,1110339.278 ,653487.816 ,1065236.434 ,726737.042 ,711386.078 ,220835.862 ,133752.517 ,356797.698 ,4 ,0 ,0 ,0 ,15 ,234 ,3 ,93 ,0 ,5 ,37 ,35 
2021-05-18,11680,강남구,동남권,875606.564 ,849166.363 ,21932.484 ,4507.716 ,1112715.231 ,663602.783 ,1068427.548 ,737877.289 ,723813.128 ,223801.173 ,136020.907 ,363991.048 ,13 ,0 ,0 ,0 ,18 ,320 ,0 ,71 ,0 ,4 ,5 ,37 
2021-05-19,11680,강남구,동남권,716784.874 ,693838.331 ,17999.326 ,4947.217 ,786123.340 ,658168.330 ,764716.270 ,682548.162 ,391922.538 ,101840.999 ,120592.381 ,169489.158 ,18 ,0 ,0 ,0 ,20 ,396 ,0 ,52 ,0 ,13 ,4 ,5 
2021-05-20,11680,강남구,동남권,868220.734 ,841435.620 ,21890.395 ,4894.719 ,1111048.516 ,652140.089 ,1063589.515 ,728671.605 ,714948.704 ,220018.574 ,134041.486 ,360888.643 ,12 ,0 ,0 ,0 ,19 ,350 ,1 ,60 ,0 ,18 ,13 ,4 
2021-05-21,11680,강남구,동남권,868077.721 ,841371.862 ,21521.033 ,5184.825 ,1098506.002 ,665804.263 ,1054489.863 ,734926.191 ,699698.208 ,213676.359 ,133972.543 ,352049.307 ,7 ,0 ,0 ,0 ,16 ,256 ,7 ,87 ,0 ,12 ,18 ,13 
