date,code,site,area,totalpop,dometpop,lftpop,sftpop,dmax,dmin,dfpop,nfpop,dfmax,outside,inside,internal,dailydust,pmbaddummy,pmday,pmwarn,temp,tempspr,rainfall,humidity,daydummy
2020-09-02,11215 ,광진구,동북권,391317.051000 ,363755.187800 ,22193.016900 ,5368.846300 ,409103.053100 ,365214.922100 ,372665.043800 ,404639.913400 ,158018.959400 ,27103.076500 ,74664.257700 ,56251.625200 ,4 ,0 ,0 ,0 ,24 ,590 ,33 ,91 ,0 
2020-09-01,11215 ,광진구,동북권,389990.692300 ,363136.538800 ,22066.332000 ,4787.821500 ,409309.784500 ,362685.300700 ,370216.933900 ,404114.805300 ,164353.797900 ,27757.237800 ,77608.515200 ,58988.044900 ,6 ,0 ,0 ,0 ,27 ,708 ,0 ,72 ,0 
2020-08-31,11215 ,광진구,동북권,390159.346600 ,363456.569000 ,22126.245800 ,4576.531800 ,408844.582300 ,364074.157600 ,371121.237100 ,403757.996300 ,166499.083600 ,29782.086000 ,76053.312700 ,60663.684900 ,2 ,0 ,0 ,0 ,26 ,697 ,0 ,78 ,0 
2020-08-30,11215 ,광진구,동북권,397005.833700 ,368763.877000 ,23457.090900 ,4784.865800 ,408452.763400 ,388195.085800 ,391775.972200 ,400741.449100 ,135621.901600 ,21185.301700 ,72023.452900 ,42413.147000 ,10 ,0 ,0 ,0 ,27 ,718 ,43 ,89 ,1 
2020-08-29,11215 ,광진구,동북권,394208.836200 ,367215.235700 ,22584.928300 ,4408.672200 ,402904.394700 ,382991.190100 ,386582.156100 ,399656.464800 ,145556.144500 ,25227.825900 ,72490.933400 ,47837.385200 ,9 ,0 ,0 ,0 ,27 ,718 ,14 ,90 ,1 
2020-08-28,11215 ,광진구,동북권,388031.831900 ,362155.946600 ,21731.813900 ,4144.071300 ,406337.041100 ,360262.485200 ,368620.602700 ,401896.995700 ,167555.764400 ,29994.483900 ,76391.368400 ,61169.912100 ,15 ,0 ,0 ,0 ,27 ,745 ,14 ,89 ,0 
2020-08-27,11215 ,광진구,동북권,390776.022900 ,364304.190400 ,22306.630900 ,4165.201600 ,407968.153400 ,364957.543200 ,372031.121400 ,404165.238200 ,162850.951000 ,27580.520100 ,76750.382400 ,58520.048500 ,12 ,0 ,0 ,0 ,27 ,734 ,9 ,85 ,0 
2020-08-26,11215 ,광진구,동북권,388808.104700 ,363214.748900 ,21971.156200 ,3622.199700 ,409746.145600 ,360544.279700 ,368820.703500 ,403084.819900 ,167935.977200 ,29232.433000 ,77754.169700 ,60949.374500 ,16 ,0 ,0 ,0 ,30 ,912 ,1 ,68 ,0 
2020-08-25,11215 ,광진구,동북권,386328.361700 ,360819.525400 ,21779.247600 ,3729.588700 ,407186.232600 ,357871.079900 ,365636.022200 ,401108.604200 ,168926.639400 ,29275.938200 ,78205.609700 ,61445.091500 ,23 ,0 ,0 ,0 ,30 ,894 ,0 ,70 ,0 
2020-08-24,11215 ,광진구,동북권,386214.334500 ,360869.466200 ,21790.716800 ,3554.151500 ,406107.788300 ,359366.782500 ,366542.066600 ,400265.954500 ,169388.137000 ,29625.730000 ,78989.811300 ,60772.595700 ,16 ,0 ,0 ,0 ,28 ,773 ,0 ,72 ,0 
2020-08-23,11215 ,광진구,동북권,392584.821000 ,365947.432700 ,23453.496000 ,3183.892300 ,405879.206200 ,380916.206500 ,385954.652200 ,397320.655900 ,140541.035000 ,21762.882200 ,74292.875300 ,44485.277500 ,7 ,0 ,0 ,0 ,25 ,640 ,0 ,78 ,1 
2020-08-22,11215 ,광진구,동북권,390758.578000 ,364852.587600 ,22404.759500 ,3501.231000 ,400767.101700 ,378300.209400 ,382282.769500 ,396812.726900 ,145228.751700 ,24428.123200 ,72522.817300 ,48277.811200 ,7 ,0 ,0 ,0 ,24 ,590 ,43 ,87 ,1 
2020-08-21,11215 ,광진구,동북권,386318.342200 ,361143.407100 ,21700.646600 ,3474.288500 ,404601.866300 ,360150.494600 ,367175.470400 ,399991.822000 ,170544.410200 ,31087.288000 ,77095.696200 ,62361.426000 ,19 ,0 ,0 ,0 ,27 ,708 ,3 ,83 ,0 
2020-08-20,11215 ,광진구,동북권,385248.192900 ,360264.757500 ,21678.469200 ,3304.966200 ,405763.150700 ,356266.978500 ,364071.832500 ,400374.164600 ,172089.826700 ,30765.366700 ,78304.368100 ,63020.091900 ,28 ,0 ,0 ,0 ,28 ,767 ,0 ,76 ,0 
2020-08-19,11215 ,광진구,동북권,385602.487200 ,360335.674700 ,21880.591800 ,3386.220700 ,408255.121100 ,355319.191700 ,363731.661000 ,401224.505800 ,172157.269900 ,31523.556800 ,78429.607400 ,62204.105700 ,32 ,0 ,0 ,0 ,27 ,734 ,0 ,77 ,0 
2020-08-18,11215 ,광진구,동북권,383958.178500 ,358566.156100 ,21966.041400 ,3425.981000 ,406448.745900 ,354291.415700 ,362044.536300 ,399610.780100 ,174302.800300 ,31711.628600 ,78846.932800 ,63744.238900 ,26 ,0 ,0 ,0 ,28 ,756 ,0 ,76 ,0 
2020-08-17,11215 ,광진구,동북권,387667.501800 ,361631.772200 ,22486.727000 ,3549.002700 ,404347.650000 ,372695.908600 ,378640.535500 ,394115.335000 ,161597.677300 ,28922.133400 ,76919.606800 ,55755.937100 ,18 ,0 ,0 ,0 ,28 ,795 ,0 ,78 ,0 
2020-08-16,11215 ,광진구,동북권,381675.709600 ,354643.378100 ,23713.906500 ,3318.425000 ,396026.194100 ,371142.479700 ,374172.722800 ,387034.985800 ,151970.870700 ,29166.780400 ,72781.499600 ,50022.590700 ,15 ,0 ,0 ,0 ,27 ,751 ,0 ,83 ,1 
2020-08-15,11215 ,광진구,동북권,385489.975100 ,358894.751300 ,23219.311800 ,3375.911900 ,397987.174600 ,370540.613600 ,376040.886900 ,392239.323800 ,156710.974900 ,32440.164000 ,71688.958600 ,52581.852300 ,26 ,0 ,0 ,0 ,26 ,681 ,69 ,96 ,1 
2020-08-14,11215 ,광진구,동북권,383602.908800 ,358022.061500 ,22132.536700 ,3448.310700 ,403214.396300 ,352734.480200 ,362485.955300 ,398686.447100 ,176643.953500 ,33971.843900 ,76467.918700 ,66204.190900 ,21 ,0 ,0 ,0 ,27 ,734 ,0 ,86 ,0 
2020-08-13,11215 ,광진구,동북권,382432.354700 ,356750.548200 ,21901.143700 ,3780.662800 ,406733.369400 ,349633.959800 ,358664.755300 ,399409.211500 ,176026.230000 ,32666.441100 ,79363.196600 ,63996.592300 ,14 ,0 ,0 ,0 ,28 ,784 ,0 ,82 ,0 
2020-08-12,11215 ,광진구,동북권,384192.849200 ,358819.199500 ,21847.249000 ,3526.400700 ,408346.869700 ,352018.911100 ,361140.441100 ,400658.855100 ,180481.760600 ,33255.614300 ,81017.335300 ,66208.811000 ,12 ,0 ,0 ,0 ,27 ,740 ,0 ,84 ,0 
2020-08-11,11215 ,광진구,동북권,386938.307700 ,361304.013900 ,22210.154100 ,3424.139600 ,409882.869200 ,353871.082200 ,363854.749200 ,403426.563700 ,174699.832900 ,31314.752500 ,80469.648400 ,62915.432000 ,5 ,0 ,0 ,0 ,25 ,605 ,97 ,93 ,0 
2020-08-10,11215 ,광진구,동북권,387254.631300 ,361180.366400 ,22402.106200 ,3672.158600 ,408847.584000 ,355522.042200 ,364053.501200 ,403826.867000 ,175382.492300 ,32640.331700 ,79864.121700 ,62878.038900 ,5 ,0 ,0 ,0 ,27 ,702 ,45 ,92 ,0 
2020-08-09,11215 ,광진구,동북권,399324.228700 ,371674.876200 ,23854.369500 ,3794.982900 ,410514.304300 ,390375.571000 ,394926.420900 ,402465.519900 ,148892.586400 ,26553.381600 ,76552.887500 ,45786.317300 ,4 ,0 ,0 ,0 ,25 ,620 ,50 ,95 ,1 
2020-08-08,11215 ,광진구,동북권,397282.999100 ,369699.105100 ,23260.331300 ,4323.562800 ,405869.208300 ,384596.276200 ,389668.274900 ,402722.087800 ,168189.284400 ,33763.304600 ,76806.621500 ,57619.358300 ,6 ,0 ,0 ,0 ,24 ,586 ,19 ,90 ,1 
2020-08-07,11215 ,광진구,동북권,387166.790500 ,361227.231800 ,22166.584400 ,3772.974300 ,410745.942900 ,354767.855800 ,364291.469200 ,403506.305700 ,181339.207100 ,33453.553100 ,80813.452200 ,67072.201800 ,19 ,0 ,0 ,0 ,24 ,590 ,0 ,85 ,0 
2020-08-06,11215 ,광진구,동북권,388110.128100 ,361889.147300 ,22505.611000 ,3715.369900 ,410253.627300 ,357093.835400 ,366439.311300 ,403589.283000 ,177617.801900 ,31872.843200 ,81501.512700 ,64243.446000 ,8 ,0 ,0 ,0 ,24 ,581 ,76 ,93 ,0 
2020-08-05,11215 ,광진구,동북권,386538.985000 ,360265.291500 ,22757.663200 ,3516.030300 ,408889.002600 ,355758.066500 ,363922.397900 ,402693.690100 ,174950.263600 ,31414.103700 ,80716.582200 ,62819.577700 ,24 ,0 ,0 ,0 ,27 ,702 ,19 ,92 ,0 
2020-08-04,11215 ,광진구,동북권,383684.866500 ,357661.253200 ,22628.421300 ,3395.191900 ,408782.465500 ,353755.495700 ,362379.290500 ,398903.135100 ,176159.759800 ,32062.639800 ,81432.692900 ,62664.427100 ,26 ,0 ,0 ,0 ,27 ,729 ,4 ,89 ,0 
2020-08-03,11215 ,광진구,동북권,382007.413600 ,355810.883300 ,22848.200600 ,3348.329600 ,401038.042000 ,354021.134900 ,361265.344700 ,396823.177100 ,167808.108700 ,30679.501700 ,77185.617500 ,59942.989500 ,9 ,0 ,0 ,0 ,25 ,625 ,103 ,96 ,0 
2020-08-02,11215 ,광진구,동북권,389557.937000 ,362064.143000 ,23860.870900 ,3632.923200 ,402638.639500 ,378387.733300 ,383412.756500 ,393947.351700 ,147094.784100 ,27183.793900 ,74048.812900 ,45862.177300 ,5 ,0 ,0 ,0 ,25 ,620 ,31 ,96 ,1 
2020-08-01,11215 ,광진구,동북권,388823.131100 ,362077.281700 ,23245.155700 ,3500.693600 ,399870.930200 ,374528.938200 ,378811.551300 ,395974.259500 ,159051.399500 ,30664.889800 ,75009.409100 ,53377.100600 ,9 ,0 ,0 ,0 ,25 ,640 ,39 ,91 ,1 
2020-07-31,11215 ,광진구,동북권,385979.166700 ,360644.995600 ,22010.435400 ,3323.735700 ,407449.994200 ,353566.930300 ,363242.192200 ,402219.862700 ,178683.627700 ,34517.444800 ,78017.854000 ,66148.328900 ,18 ,0 ,0 ,0 ,26 ,686 ,2 ,82 ,0 
2020-07-30,11215 ,광진구,동북권,388356.217700 ,362735.901100 ,22263.637500 ,3356.679100 ,409596.342900 ,356629.610100 ,365715.414800 ,404528.219800 ,176207.904100 ,32963.976400 ,80431.250500 ,62812.677200 ,12 ,0 ,0 ,0 ,25 ,640 ,0 ,86 ,0 
2020-07-29,11215 ,광진구,동북권,387898.728400 ,363115.589700 ,21991.825800 ,2791.313000 ,411345.666200 ,356115.572200 ,365274.681100 ,404058.762200 ,172473.467700 ,32109.693300 ,78315.377300 ,62048.397100 ,4 ,0 ,0 ,0 ,24 ,562 ,50 ,96 ,0 
2020-07-28,11215 ,광진구,동북권,384446.735700 ,360162.495700 ,21671.068200 ,2613.171800 ,409200.865200 ,350641.955100 ,360393.662600 ,401627.502200 ,173284.863700 ,32114.884900 ,79477.577500 ,61692.401300 ,3 ,0 ,0 ,0 ,24 ,595 ,0 ,85 ,0 
2020-07-27,11215 ,광진구,동북권,386761.592400 ,362089.568700 ,22046.338200 ,2625.685500 ,408860.856900 ,356308.955000 ,364013.454800 ,403010.262100 ,172583.744000 ,31752.241700 ,79177.029600 ,61654.472700 ,4 ,0 ,0 ,0 ,24 ,590 ,2 ,86 ,0 
2020-07-26,11215 ,광진구,동북권,398465.839100 ,372029.143100 ,23924.383400 ,2512.312600 ,411730.347300 ,387461.994800 ,392482.659300 ,402739.539000 ,160269.391300 ,30728.686500 ,77121.950000 ,52418.754800 ,4 ,0 ,0 ,0 ,25 ,645 ,0 ,69 ,1 
2020-07-25,11215 ,광진구,동북권,398683.183300 ,373268.971900 ,22918.264400 ,2495.946900 ,409557.368900 ,384722.549500 ,389508.728900 ,405236.365000 ,172755.974100 ,35263.172300 ,77086.870400 ,60405.931400 ,1 ,0 ,0 ,0 ,24 ,590 ,0 ,69 ,1 
2020-07-24,11215 ,광진구,동북권,391839.436700 ,366546.664000 ,22323.850600 ,2968.922100 ,414849.100000 ,360050.760000 ,369271.946000 ,407959.072800 ,179980.797900 ,33305.893300 ,80792.023500 ,65882.881100 ,1 ,0 ,0 ,0 ,23 ,506 ,3 ,74 ,0 
2020-07-23,11215 ,광진구,동북권,391066.482700 ,365766.477200 ,22127.747400 ,3172.258100 ,414227.112100 ,361671.909500 ,368711.583700 ,407034.267600 ,173737.989700 ,32753.967500 ,78142.912000 ,62841.110200 ,9 ,0 ,0 ,0 ,21 ,445 ,103 ,96 ,0 
2020-07-22,11215 ,광진구,동북권,389535.323100 ,364397.922200 ,21867.390300 ,3270.010700 ,413824.217600 ,357821.366900 ,366618.448800 ,405904.519000 ,176037.429600 ,32172.356400 ,80642.229100 ,63222.844100 ,17 ,0 ,0 ,0 ,24 ,562 ,12 ,89 ,0 
2020-07-21,11215 ,광진구,동북권,387917.365200 ,363033.035600 ,21840.246400 ,3044.083100 ,414835.100600 ,355564.990100 ,364243.172800 ,404827.502600 ,178696.583700 ,32706.051900 ,81681.106100 ,64309.425700 ,20 ,0 ,0 ,0 ,25 ,625 ,0 ,77 ,0 
2020-07-20,11215 ,광진구,동북권,390059.227800 ,364723.006000 ,22370.337300 ,2965.884600 ,411249.481700 ,360757.864200 ,367717.278600 ,406017.763000 ,176684.628200 ,32239.974800 ,81468.766400 ,62975.887000 ,10 ,0 ,0 ,0 ,24 ,566 ,4 ,86 ,0 
2020-07-19,11215 ,광진구,동북권,401531.992600 ,373810.875300 ,24139.904800 ,3581.212400 ,414095.760300 ,389739.035900 ,395235.859000 ,406029.230800 ,152402.010200 ,27257.288800 ,78401.085700 ,46743.635700 ,14 ,0 ,0 ,0 ,24 ,576 ,29 ,82 ,1 
2020-07-18,11215 ,광진구,동북권,400750.450800 ,373866.008300 ,23000.511400 ,3883.931000 ,414287.832800 ,386416.139200 ,391548.060900 ,407323.586300 ,172450.502500 ,35078.021000 ,77267.468200 ,60105.013300 ,29 ,0 ,0 ,0 ,26 ,681 ,0 ,72 ,1 
2020-07-17,11215 ,광진구,동북권,391810.184300 ,365630.320000 ,22105.719200 ,4074.145100 ,415836.828800 ,360583.892200 ,369467.942400 ,407768.928600 ,180272.665000 ,34047.954100 ,80398.892000 ,65825.818900 ,24 ,0 ,0 ,0 ,26 ,676 ,0 ,72 ,0 
2020-07-16,11215 ,광진구,동북권,389498.548000 ,363137.888900 ,21894.756300 ,4465.902800 ,415561.654200 ,357041.348200 ,365813.579100 ,406416.382900 ,179720.645400 ,33374.867700 ,81366.567200 ,64979.210500 ,18 ,0 ,0 ,0 ,25 ,625 ,0 ,71 ,0 
2020-07-15,11215 ,광진구,동북권,389850.402100 ,362818.219500 ,21909.411200 ,5122.771400 ,415185.927800 ,355001.904100 ,364347.584900 ,408066.700000 ,179554.044400 ,31999.313000 ,82735.811000 ,64818.920400 ,3 ,0 ,0 ,0 ,23 ,548 ,0 ,63 ,0 
2020-07-14,11215 ,광진구,동북권,391503.759600 ,363272.289300 ,22121.403500 ,6110.066800 ,415422.686400 ,359060.364500 ,366646.563800 ,409258.899400 ,176704.807300 ,31696.530900 ,82032.706000 ,62975.570400 ,1 ,0 ,0 ,0 ,20 ,412 ,12 ,79 ,0 
2020-07-13,11215 ,광진구,동북권,394344.069700 ,365724.329700 ,22720.451200 ,5899.288800 ,415936.934300 ,363864.671500 ,372175.190000 ,410178.983800 ,172004.859800 ,31468.649500 ,79696.163800 ,60840.046500 ,5 ,0 ,0 ,0 ,19 ,350 ,48 ,95 ,0 
2020-07-12,11215 ,광진구,동북권,402981.777400 ,373444.573500 ,23969.291600 ,5567.912300 ,417307.064900 ,392124.706600 ,396711.875800 ,407460.278600 ,157555.125000 ,30477.370900 ,76572.522900 ,50505.231200 ,7 ,0 ,0 ,0 ,24 ,552 ,3 ,72 ,1 
2020-07-11,11215 ,광진구,동북권,403120.391500 ,374237.543400 ,23266.205000 ,5616.643100 ,415707.494200 ,390156.039100 ,394784.440200 ,409074.642500 ,172115.922700 ,35458.311900 ,77592.155200 ,59065.455600 ,2 ,0 ,0 ,0 ,26 ,666 ,0 ,63 ,1 
2020-07-10,11215 ,광진구,동북권,391518.507600 ,364081.038200 ,22007.332300 ,5430.137100 ,417890.332900 ,359714.319500 ,369702.802000 ,407101.154400 ,181139.469400 ,33990.788700 ,80928.060000 ,66220.620700 ,8 ,0 ,0 ,0 ,25 ,600 ,2 ,75 ,0 
2020-07-09,11215 ,광진구,동북권,389605.453700 ,361047.743000 ,22017.247100 ,6540.463600 ,412482.559500 ,358103.041600 ,365985.730400 ,406476.684600 ,177761.799100 ,31964.153400 ,81452.542100 ,64345.103600 ,25 ,0 ,0 ,0 ,28 ,756 ,0 ,65 ,0 
2020-07-08,11215 ,광진구,동북권,390221.168800 ,362321.935600 ,22021.249000 ,5877.984200 ,414337.941700 ,356246.587800 ,366098.889500 ,407451.368300 ,178241.927400 ,31648.849600 ,82534.477600 ,64058.600200 ,19 ,0 ,0 ,0 ,26 ,650 ,0 ,72 ,0 
2020-07-07,11215 ,광진구,동북권,389356.223000 ,361440.164700 ,22265.190000 ,5650.868200 ,414573.438700 ,355917.851500 ,364772.582700 ,406915.966000 ,178403.909100 ,31467.248400 ,83119.521500 ,63817.139200 ,10 ,0 ,0 ,0 ,24 ,581 ,0 ,76 ,0 
2020-07-06,11215 ,광진구,동북권,390021.860000 ,362198.099700 ,22159.530700 ,5664.229500 ,414160.318400 ,357544.854800 ,366356.252100 ,406925.865600 ,178251.040700 ,31671.739200 ,82861.758800 ,63717.542700 ,18 ,0 ,0 ,0 ,26 ,655 ,0 ,67 ,0 
2020-07-05,11215 ,광진구,동북권,400063.795700 ,370537.372300 ,23726.822700 ,5799.600700 ,414753.595000 ,388604.609900 ,393887.759900 ,404475.249900 ,158876.520000 ,28535.021900 ,80081.418500 ,50260.079600 ,20 ,0 ,0 ,0 ,24 ,566 ,0 ,69 ,1 
2020-07-04,11215 ,광진구,동북권,399037.226700 ,371775.243400 ,22893.245600 ,4368.737600 ,411669.927100 ,385684.631800 ,390772.989600 ,404940.253100 ,173861.183100 ,35372.928300 ,78572.734000 ,59915.520800 ,13 ,0 ,0 ,0 ,24 ,586 ,2 ,64 ,1 
2020-07-03,11215 ,광진구,동북권,389259.203000 ,363461.726400 ,21769.499200 ,4027.977500 ,413999.514500 ,355802.054800 ,366781.066400 ,405315.014900 ,183038.359000 ,33149.261900 ,82657.341500 ,67231.755600 ,20 ,0 ,0 ,0 ,26 ,650 ,0 ,64 ,0 
2020-07-02,11215 ,광진구,동북권,388763.941700 ,363336.953600 ,22022.953000 ,3404.035200 ,413459.733900 ,355343.617300 ,364636.298800 ,405997.972400 ,179469.516200 ,31684.081000 ,83194.809800 ,64590.625400 ,30 ,0 ,0 ,0 ,24 ,586 ,0 ,75 ,0 
2020-07-01,11215 ,광진구,동북권,389947.531000 ,365066.968000 ,21783.106200 ,3097.456700 ,414781.667500 ,355554.496400 ,365232.703200 ,407600.979500 ,178845.371600 ,30911.350500 ,83917.875200 ,64016.145900 ,11 ,0 ,0 ,0 ,21 ,445 ,0 ,79 ,0 
2020-06-30,11215 ,광진구,동북권,391001.103300 ,366199.684100 ,22170.575900 ,2630.843400 ,414006.736600 ,359005.043300 ,368456.993700 ,407104.038800 ,175865.795400 ,31801.367700 ,80471.977300 ,63592.450400 ,3 ,0 ,0 ,0 ,20 ,404 ,65 ,83 ,0 
2020-06-29,11215 ,광진구,동북권,390774.491900 ,366029.784000 ,22229.007100 ,2515.700800 ,413127.376700 ,359507.134300 ,367875.462300 ,407130.941600 ,178282.386300 ,32739.763500 ,81421.836600 ,64120.786200 ,24 ,0 ,0 ,0 ,24 ,566 ,12 ,77 ,0 
2020-06-28,11215 ,광진구,동북권,400899.205000 ,374721.537400 ,23850.523600 ,2327.144000 ,415797.122200 ,389656.265200 ,394894.675200 ,405188.154900 ,161112.434200 ,30890.529500 ,78999.628300 ,51222.276400 ,20 ,0 ,0 ,0 ,25 ,635 ,0 ,71 ,1 
2020-06-27,11215 ,광진구,동북권,399309.757500 ,374207.917700 ,23034.727900 ,2067.111800 ,411471.116400 ,386314.068200 ,390389.887300 ,405681.093300 ,173185.644700 ,35227.389400 ,78580.168800 ,59378.086500 ,17 ,0 ,0 ,0 ,24 ,581 ,0 ,70 ,1 
2020-06-26,11215 ,광진구,동북권,390243.045400 ,366150.837000 ,22369.721500 ,1722.486800 ,413247.473800 ,358261.826900 ,367781.340100 ,406287.120600 ,182270.607300 ,32973.770900 ,82026.274000 ,67270.562400 ,13 ,0 ,0 ,0 ,22 ,475 ,2 ,82 ,0 
2020-06-25,11215 ,광진구,동북권,390034.878400 ,365427.005000 ,22699.107200 ,1908.766300 ,411975.178800 ,358309.888800 ,366435.575300 ,406891.523500 ,175281.190000 ,31710.536300 ,80827.921000 ,62742.732700 ,7 ,0 ,0 ,0 ,22 ,467 ,13 ,91 ,0 
2020-06-24,11215 ,광진구,동북권,389490.185500 ,365052.745600 ,22557.381900 ,1880.058000 ,413049.264700 ,357824.935100 ,367294.128100 ,405344.512200 ,171676.169000 ,30501.522300 ,79494.116900 ,61680.529800 ,18 ,0 ,0 ,0 ,22 ,497 ,38 ,84 ,0 
2020-06-23,11215 ,광진구,동북권,387317.093600 ,363101.818600 ,22312.156900 ,1903.118200 ,410782.831200 ,353734.426800 ,363328.305400 ,404451.942300 ,176075.833200 ,30967.785300 ,81554.271600 ,63553.776300 ,26 ,0 ,0 ,0 ,27 ,745 ,0 ,54 ,0 
2020-06-22,11215 ,광진구,동북권,389315.625200 ,365314.747900 ,22483.056400 ,1517.820900 ,412188.052500 ,358521.296500 ,365912.473900 ,406032.161900 ,177637.057600 ,31560.814300 ,82772.939800 ,63303.303500 ,23 ,0 ,0 ,0 ,29 ,818 ,0 ,51 ,0 
2020-06-21,11215 ,광진구,동북권,399884.322000 ,373926.444900 ,24323.840300 ,1634.036800 ,413072.655200 ,387560.935500 ,393137.466400 ,404703.504600 ,158993.735900 ,28210.076500 ,79803.979100 ,50979.680300 ,23 ,0 ,0 ,0 ,26 ,681 ,0 ,60 ,1 
2020-06-20,11215 ,광진구,동북권,399503.425300 ,374014.234500 ,23222.153500 ,2267.037400 ,410107.236900 ,387519.488300 ,391723.562600 ,405060.470200 ,173069.827100 ,34695.869400 ,79099.086900 ,59274.870800 ,24 ,0 ,0 ,0 ,25 ,620 ,0 ,63 ,1 
2020-06-19,11215 ,광진구,동북권,392048.530200 ,367990.379700 ,22349.694000 ,1708.456600 ,415335.815300 ,360745.017300 ,369836.198200 ,407914.481700 ,180202.669700 ,33006.137400 ,82376.850700 ,64819.681600 ,15 ,0 ,0 ,0 ,25 ,610 ,0 ,61 ,0 
2020-06-18,11215 ,광진구,동북권,390783.719400 ,366757.190500 ,22428.462300 ,1598.066600 ,413944.141100 ,358948.427500 ,367096.594300 ,407703.094400 ,180202.615400 ,33206.635300 ,82574.996900 ,64420.983200 ,21 ,0 ,0 ,0 ,23 ,548 ,0 ,61 ,0 
2020-06-17,11215 ,광진구,동북권,391224.556000 ,367058.782800 ,22420.998500 ,1744.774700 ,414162.810600 ,358111.985100 ,367485.662800 ,408180.908200 ,179654.692200 ,32271.596100 ,83212.518900 ,64170.577200 ,32 ,0 ,0 ,0 ,24 ,590 ,0 ,59 ,0 
2020-06-16,11215 ,광진구,동북권,391063.449200 ,366461.990600 ,22219.933900 ,2381.524700 ,415240.085300 ,357385.120100 ,366774.556000 ,408412.658500 ,178544.004800 ,32340.093600 ,82943.983900 ,63259.927300 ,37 ,1 ,1 ,0 ,24 ,595 ,0 ,63 ,0 
2020-06-15,11215 ,광진구,동북권,392619.186700 ,367684.458700 ,22563.461200 ,2371.266800 ,414853.622700 ,361204.820500 ,369664.350400 ,409015.498300 ,179854.133400 ,33030.287500 ,83367.689200 ,63456.156700 ,13 ,0 ,0 ,0 ,23 ,529 ,0 ,62 ,0 
2020-06-14,11215 ,광진구,동북권,405117.829500 ,378331.076000 ,24334.945100 ,2451.808500 ,417075.856100 ,395247.271000 ,400315.745200 ,408547.889700 ,162081.821500 ,29449.319300 ,80779.830700 ,51852.671500 ,23 ,0 ,0 ,0 ,24 ,576 ,1 ,71 ,1 
2020-06-13,11215 ,광진구,동북권,403870.116700 ,377717.864000 ,23320.987900 ,2831.264700 ,412519.582500 ,393153.319700 ,396559.279100 ,409092.143600 ,171474.288500 ,34506.559900 ,79863.870400 ,57103.858200 ,27 ,0 ,0 ,0 ,27 ,724 ,0 ,53 ,1 
2020-06-12,11215 ,광진구,동북권,394644.267700 ,369777.603300 ,22124.416600 ,2742.247800 ,417284.793300 ,361471.861100 ,371657.451500 ,411063.422200 ,182556.698700 ,33376.527100 ,83440.040700 ,65740.130900 ,23 ,0 ,0 ,0 ,25 ,610 ,0 ,69 ,0 
2020-06-11,11215 ,광진구,동북권,393032.872000 ,368033.434000 ,21963.701200 ,3035.736800 ,418219.620200 ,360013.306400 ,369912.105600 ,409547.705000 ,180743.157300 ,32582.969500 ,83494.946400 ,64665.241400 ,19 ,0 ,0 ,0 ,26 ,681 ,0 ,68 ,0 
2020-06-10,11215 ,광진구,동북권,392854.395500 ,367664.402600 ,21930.259200 ,3259.733700 ,415464.705500 ,360768.145000 ,369776.223700 ,409338.803900 ,178306.881600 ,31779.558800 ,82238.354200 ,64288.968600 ,24 ,0 ,0 ,0 ,26 ,666 ,6 ,64 ,0 
2020-06-09,11215 ,광진구,동북권,391192.501300 ,365554.992500 ,22098.158600 ,3539.350100 ,416683.558100 ,357730.629300 ,367271.296500 ,408279.076100 ,178974.804600 ,31275.062400 ,83835.190800 ,63864.551400 ,24 ,0 ,0 ,0 ,27 ,713 ,0 ,52 ,0 
2020-06-08,11215 ,광진구,동북권,393664.236700 ,367646.248500 ,22501.220600 ,3516.767500 ,415526.849900 ,363219.594900 ,371394.812700 ,409570.968100 ,182338.143000 ,32086.552500 ,84684.634900 ,65566.955600 ,24 ,0 ,0 ,0 ,25 ,625 ,0 ,64 ,0 
2020-06-07,11215 ,광진구,동북권,404935.923000 ,376634.623500 ,24254.403100 ,4046.896400 ,418561.013000 ,393119.851600 ,399894.590400 ,408536.874900 ,160633.881100 ,27397.272200 ,81938.109800 ,51298.499100 ,30 ,0 ,0 ,0 ,23 ,515 ,0 ,69 ,1 
2020-06-06,11215 ,광진구,동북권,402135.067900 ,375440.386200 ,23421.111000 ,3273.570700 ,413749.761500 ,390238.048900 ,393816.461300 ,408076.929700 ,171233.808600 ,33770.972900 ,79913.325900 ,57549.509800 ,31 ,0 ,0 ,0 ,25 ,605 ,0 ,64 ,1 
2020-06-05,11215 ,광진구,동북권,396040.446300 ,369644.274200 ,22407.009400 ,3989.162700 ,418360.781400 ,363998.333000 ,374426.907200 ,411478.688600 ,185085.256700 ,33658.868700 ,83880.389400 ,67545.998600 ,24 ,0 ,0 ,0 ,23 ,529 ,0 ,69 ,0 
2020-06-04,11215 ,광진구,동북권,394540.453000 ,368008.437600 ,22150.931600 ,4381.083800 ,417841.721100 ,363047.687000 ,372035.579000 ,410615.362900 ,183547.016200 ,32387.053000 ,84626.328200 ,66533.635000 ,26 ,0 ,0 ,0 ,22 ,480 ,0 ,81 ,0 
2020-06-03,11215 ,광진구,동북권,394677.423600 ,368481.891700 ,22274.204200 ,3921.327700 ,419155.771000 ,362601.208200 ,371328.612400 ,411355.145900 ,182657.662700 ,31645.944000 ,84622.166200 ,66389.552500 ,24 ,0 ,0 ,0 ,22 ,484 ,0 ,73 ,0 
